"Index"	"Phase"	"Stiffness"	"Depth..nm."	"Load..mN."	"E.GPa"	"H.GPa"	"hc.nm"	"Ac.nm2"	"X"	"Y"
9375	2	34986.366559	29.23	0.178045766	192.081069589	6.970372107	25.414	25543	30.003974	44.8018809999994
9376	2	38414.517473	29.123	0.20245702	212.471923581	8.044481216	25.17	25167	30.403974	44.8015999999989
9377	2	40226.003271	29.024	0.202999964	222.023303425	8.032156809	25.239	25273	30.803475	44.8019700000004
9378	2	41735.195988	29.032	0.214434622	230.77788091	8.515913075	25.179	25180	31.203004	44.8006500000047
9379	2	41157.025202	29.129	0.205325662	226.135817117	8.050944884	25.388	25503	31.603952	44.8014170000024
9380	2	44353.451993	29.235	0.208871583	241.388939167	8.035485164	25.703	25994	32.003511	44.801532000005
9381	2	46921.628077	29.072	0.205431575	254.710505741	7.862626257	25.789	26128	32.403444	44.8018809999994
9382	2	40839.326398	29.035	0.19811745	224.333329317	7.764367068	25.396	25516	32.803877	44.801539
9383	2	42722.772914	29.152	0.19688663	232.566306732	7.577811859	25.695	25982	33.202997	44.801539
9384	2	41628.17175	29.043	0.199171543	228.262262256	7.778103403	25.454	25607	33.603974	44.8009700000039
9385	2	40278.034298	29.169	0.210914142	222.293796279	8.344046524	25.242	25277	34.002866	44.8019700000004
9386	2	37926.788039	29.218	0.183191411	207.08406894	7.093477979	25.595	25825	34.403418	44.8014200000034
9387	2	36932.461562	29.143	0.191961136	203.807813128	7.592614099	25.245	25283	34.802932	44.8014620000031
9388	2	42604.138835	29.131	0.176795762	229.687477785	6.674147071	26.019	26490	35.203735	44.8010590000049
9389	2	35937.83119	29.146	0.162017904	195.224078393	6.209818558	25.765	26091	35.603529	44.800989000003
9390	2	45239.704087	29.001	0.17103899	242.835631547	6.400785909	26.166	26722	36.00438	44.801449999999
9391	2	38051.642105	29.05	0.179799994	208.325736896	6.999734807	25.506	25687	36.403561	44.8019700000004
9392	2	36984.083905	29.038	0.177402791	202.885399594	6.934021323	25.44	25584	36.803877	44.8008899999986
9393	2	37555.003285	29.008	0.17910676	206.073327813	7.004430081	25.431	25570	37.203424	44.801072000002
9394	2	38561.178329	29.149	0.179524561	210.151002437	6.925307784	25.658	25923	37.603903	44.800992000004
9395	2	37033.352104	29.106	0.186618307	203.854677928	7.344503242	25.327	25409	38.003949	44.8015110000051
9396	2	37681.823098	29.059	0.17369309	205.701816249	6.722763728	25.602	25837	38.403432	44.8019510000013
9397	2	42059.078788	29.108	0.167372962	226.048592468	6.279459587	26.123	26654	38.80365	44.8010590000049
9398	2	37241.832496	29.158	0.164880012	201.865725465	6.291931203	25.838	26205	39.203071	44.8019700000004
9399	2	38783.701468	29.088	0.154418601	208.579167817	5.800906043	26.101	26620	39.602974	44.8015779999987
9400	2	39587.501316	29.023	0.212015183	220.062617267	8.509346252	25.006	24916	40.003978	44.8009950000051
9401	2	38117.074429	29.077	0.20009786	211.023389751	7.965579569	25.14	25120	40.403974	44.8009700000039
9402	2	42505.2461	29.12	0.198804275	231.96275447	7.690065317	25.612	25852	40.803366	44.800992000004
9403	2	45106.048362	29.149	0.187803597	243.124918212	7.086734375	26.026	26501	41.202996	44.8019700000004
9404	2	39492.146585	29.065	0.215521817	219.761869716	8.668167777	24.972	24864	41.603387	44.8023170000015
9405	2	44224.154439	29.065	0.191672723	239.883733717	7.324798847	25.814	26168	42.003591	44.8009950000051
9406	2	39570.100663	29.231	0.190597228	215.902871209	7.369736717	25.619	25862	42.403085	44.8010680000007
9407	2	37841.806917	29.181	0.189688829	207.710106487	7.422772444	25.421	25555	42.803366	44.8011100000003
9408	2	38345.331353	29.082	0.191110796	210.969506967	7.513676184	25.344	25435	43.203569	44.8010990000039
9409	2	37522.604119	29.08	0.182237131	205.853780752	7.123960283	25.438	25581	43.603082	44.8015569999989
9410	2	38508.843885	29.104	0.223808171	215.80271995	9.128967737	24.745	24516	44.003974	44.801621999999
9411	2	38057.843701	29.022	0.213998097	212.879329709	8.696438099	24.805	24608	44.403608	44.8013980000032
9412	2	40111.542452	29.196	0.196560657	219.504565373	7.645358422	25.521	25710	44.802974	44.801578999999
9413	2	41961.83448	29.022	0.200536611	230.208922671	7.839383487	25.438	25581	45.204095	44.8018819999998
9414	2	43222.04203	29.126	0.189795469	234.319033863	7.24508156	25.833	26196	45.603365	44.800989000003
9415	2	39110.772493	29.068	0.168704514	212.028853453	6.439864242	25.833	26197	46.002974	44.8022810000039
9416	2	42174.48565	29.079	0.189347658	229.468233632	7.280452276	25.712	26008	46.403426	44.8009700000039
9417	2	38204.455058	29.031	0.197706979	211.443793719	7.865688311	25.15	25135	46.803387	44.8014190000031
9418	2	38573.010637	29.006	0.181517207	211.370900742	7.079359849	25.476	25640	47.203974	44.8019700000004
9419	2	39817.334271	29.009	0.19692806	219.359441886	7.762985441	25.3	25368	47.603387	44.8005430000048
9420	2	37372.956803	29.085	0.18559088	205.514303001	7.289180143	25.361	25461	48.003918	44.8015280000036
9421	2	39693.552283	29.185	0.192788783	217.073301143	7.488718682	25.543	25744	48.403387	44.8015999999989
9422	2	42313.1817	29.015	0.211169231	233.310041814	8.338712536	25.272	25324	48.80391	44.8013360000041
9423	2	41435.851384	29.206	0.207524457	227.237498099	8.106429643	25.45	25600	49.203974	44.8009450000027
9424	2	38693.515528	29.126	0.195373833	212.913869377	7.683353054	25.339	25428	49.602999	44.8019480000003
9425	2	39876.792755	29.019	0.137833958	212.409931242	5.079468688	26.426	27136	50.00391	44.8012090000047
9426	2	38219.215446	29.132	0.171837273	207.647825121	6.588119608	25.76	26083	50.403561	44.8018770000053
9427	2	35920.404401	29.05	0.165457925	196.127100997	6.40668282	25.595	25826	50.803361	44.8014410000033
9428	2	37970.040024	29.183	0.166300142	205.443692062	6.323375904	25.898	26299	51.203974	44.800992000004
9429	2	36354.50344	29.119	0.198764674	202.015571517	7.971596842	25.018	24934	51.60391	44.8010670000003
9430	2	39300.349936	29.024	0.193553156	216.314740374	7.616097903	25.33	25414	52.002902	44.8015300000043
9431	2	42447.271505	29.185	0.226086449	234.63092226	8.972187388	25.191	25199	52.40391	44.8008899999986
9432	2	35790.185746	29.194	0.191803364	197.927173596	7.618895687	25.175	25175	52.803583	44.8005950000006
9433	2	32983.683481	29.032	0.173572093	182.910975453	6.932884891	25.085	25036	53.203387	44.8009700000039
9434	2	37234.543456	29.008	0.19147861	206.064787131	7.617082096	25.151	25138	53.602911	44.8013830000054
9435	2	44860.687515	29.183	0.195220869	242.573922464	7.413708034	25.919	26332	54.003604	44.8014780000012
9436	2	39466.141147	29.041	0.179217362	215.230488679	6.922950092	25.635	25887	54.402501	44.8013610000053
9437	2	37655.669516	29.046	0.162371981	204.27064791	6.206048135	25.811	26164	54.803067	44.8014190000031
9438	2	43785.755838	29.02	0.201092636	239.218142598	7.795995123	25.575	25794	55.203903	44.8004629999996
9439	2	38215.491141	29.178	0.218999479	213.265468427	8.858458188	24.88	24722	55.604454	44.8010080000022
9440	2	39463.271528	29.079	0.168707273	213.681884855	6.424449374	25.873	26260	56.003952	44.8012950000048
9441	2	32933.8788	29.003	0.145328825	179.292155383	5.594244438	25.693	25978	56.40386	44.8018990000055
9442	2	33054.525059	29.082	0.166931683	182.133895078	6.582810382	25.294	25359	56.803429	44.8015080000041
9443	2	36774.705361	29.151	0.180622801	201.570596847	7.04825161	25.467	25627	57.203629	44.8018680000023
9444	2	36143.228096	29.028	0.188841969	200.283685409	7.531624461	25.109	25073	57.603974	44.8014460000049
9445	2	40783.769215	29.129	0.206783828	224.506384375	8.138645017	25.326	25408	58.003063	44.8010409999988
9446	2	43470.733528	29.075	0.18803354	235.679206237	7.178550902	25.831	26194	58.403911	44.8010490000015
9447	2	33869.76844	29.057	0.17020996	186.663246535	6.714767978	25.288	25349	58.802996	44.8010409999988
9448	2	37173.433512	29.03	0.231923793	210.899242927	9.695782409	24.351	23920	59.203608	44.8019700000004
9449	2	36949.563873	29.101	0.225613206	208.510384348	9.331557291	24.522	24177	59.602974	44.8015080000041
9450	2	40439.436857	29.145	0.248885151	228.151005549	10.289314174	24.529	24189	59.602996	44.4006799999988
9451	2	41543.277268	29.155	0.239948031	232.246927246	9.740214053	24.823	24635	59.20391	44.4009950000036
9452	2	35371.049314	29.031	0.162131261	193.140526676	6.278711977	25.593	25822	58.803949	44.4017730000051
9453	2	39181.042171	29.145	0.178521962	213.078084386	6.857567925	25.728	26033	58.403911	44.4013390000036
9454	2	40895.641679	29.196	0.165890264	219.596848328	6.212578867	26.154	26702	58.00429	44.4009700000024
9455	2	39173.227729	29.019	0.199918489	216.527162849	7.933263557	25.191	25200	57.603641	44.4013570000025
9456	2	40290.426245	29.076	0.183835161	219.600388523	7.093228155	25.654	25917	57.203336	44.4009700000024
9457	2	39012.239467	29.175	0.176794421	211.856343162	6.771776289	25.776	26108	56.803833	44.4011119999996
9458	2	37817.526826	29.123	0.162347543	204.583191834	6.170953005	25.904	26308	56.403379	44.401512000004
9459	2	40362.400732	29.063	0.176063109	219.083443679	6.737307513	25.792	26133	56.003561	44.4010490000001
9460	2	35910.552523	29.003	0.189313958	199.361569525	7.578342249	25.049	24981	55.60417	44.4010669999989
9461	2	43327.541098	29.159	0.198014961	235.601978412	7.604674861	25.732	26039	55.203881	44.4010410000046
9462	2	38554.21951	29.08	0.218689905	215.518213417	8.875763607	24.825	24639	54.803881	44.4009700000024
9463	2	41586.510693	29.055	0.160130855	223.217016715	5.992078882	26.167	26724	54.403174	44.401601000005
9464	2	41053.190894	29.063	0.18396822	223.430074976	7.077585073	25.703	25993	54.003777	44.4010490000001
9465	2	37723.640885	29.082	0.186368097	207.341746357	7.312581785	25.377	25486	53.603983	44.4019059999991
9466	2	37170.940419	29.023	0.215218616	208.720331545	8.813636107	24.681	24419	53.20345	44.4014109999989
9467	2	36064.880143	29.041	0.209287236	202.46073468	8.566595064	24.689	24431	52.804279	44.4015530000033
9468	2	43223.453231	29.153	0.221871326	238.099148	8.744415901	25.304	25373	52.403038	44.4015790000049
9469	2	38587.948	29.057	0.226521715	216.856058053	9.291855688	24.654	24379	52.002996	44.4009179999994
9470	2	36333.48611	29.2	0.183346475	199.464446681	7.176989094	25.416	25546	51.603506	44.4014280000047
9471	2	41389.665394	29.044	0.215299955	229.117476953	8.568985566	25.143	25125	51.203974	44.4014640000023
9472	2	40211.471126	29.164	0.187098761	219.031828552	7.210050595	25.675	25950	50.803004	44.4010490000001
9473	2	36654.609638	29.097	0.144279123	196.8732376	5.405956293	26.145	26689	50.403583	44.4009450000012
9474	2	31196.793762	29.027	0.116042436	167.104746895	4.324414895	26.237	26834	50.003366	44.4009700000024
9475	2	42887.812201	29.001	0.15739765	229.648496395	5.861523863	26.249	26853	49.603498	44.4010490000001
9476	2	36902.016244	29.193	0.166420824	200.186521403	6.361067569	25.811	26162	49.20352	44.4015780000045
9477	2	39170.555607	29.02	0.206316802	217.319290428	8.248302056	25.07	25013	48.803917	44.4015360000049
9478	2	35017.34779	29.026	0.192749251	195.311115274	7.788126317	24.898	24749	48.403037	44.4006880000015
9479	2	42260.377555	29.157	0.175826592	227.714024569	6.630560417	26.037	26518	48.003885	44.4014280000047
9480	2	41065.544139	29.117	0.209245458	226.26513298	8.250666129	25.296	25361	47.603558	44.401383000004
9481	2	38409.172974	29.018	0.207171112	213.733708899	8.332171399	24.973	24864	47.203561	44.4019479999988
9482	2	37114.229886	29.037	0.183870857	204.33260021	7.238693407	25.322	25401	46.803541	44.4018649999998
9483	2	39824.957312	29.122	0.162443081	214.425973704	6.11643306	26.063	26558	46.403567	44.4019059999991
9484	2	42888.95295	29.208	0.178457137	230.752907384	6.709501633	26.087	26598	46.003071	44.4014830000015
9485	2	33850.518663	29.028	0.160443577	185.50902553	6.258563118	25.473	25636	45.603583	44.4013820000037
9486	2	31298.109179	29.004	0.111560045	167.18257259	4.134351075	26.331	26984	45.203644	44.4015209999998
9487	2	31716.545808	29.011	0.145953695	173.358930845	5.663548622	25.56	25771	44.803331	44.4014109999989
9488	2	43459.254735	29.036	0.223412731	240.30016487	8.871649432	25.18	25183	44.403903	44.4014400000015
9489	2	40932.753681	29	0.202925308	225.626448437	8.008057276	25.282	25340	44.003442	44.4014280000047
9490	2	38413.219701	29.098	0.204420592	212.880238837	8.154301861	25.106	25069	43.60343	44.4021070000017
9491	2	41839.48047	29.018	0.211440778	231.011258908	8.372118005	25.227	25255	43.20303	44.4018810000052
9492	2	35670.226481	29.178	0.16571769	194.184542108	6.378804823	25.694	25979	42.803054	44.4014900000038
9493	2	41623.804299	29.241	0.204034739	227.476123783	7.914893558	25.565	25779	42.403059	44.401383000004
9494	2	40378.060307	29.167	0.199243921	221.330703226	7.775536565	25.466	25624	42.003386	44.4009950000036
9495	2	38976.909322	29.023	0.212929646	217.20506401	8.58843619	24.926	24793	41.602974	44.4014280000047
9496	2	41171.315695	29.068	0.168417119	222.091340279	6.365211803	26	26459	41.203054	44.4019410000037
9497	2	43331.390809	29.13	0.186387586	234.407860414	7.084495591	25.904	26309	40.803063	44.401601000005
9498	2	33532.02854	29.122	0.168055659	184.377143885	6.599340237	25.363	25466	40.402455	44.4014280000047
9500	2	33793.549367	29.111	0.129834464	181.052659752	4.84044242	26.23	26823	39.603472	44.4009960000039
9501	2	38996.769039	29.284	0.149116216	207.784573172	5.498536209	26.416	27119	39.203903	44.4013610000038
9502	2	38243.542921	29.139	0.145703348	204.583745264	5.415622822	26.281	26904	38.803541	44.4013750000013
9503	2	40375.208845	29.013	0.151129655	216.47208856	5.642568068	26.205	26784	38.403456	44.4010410000046
9504	2	40725.701394	29.031	0.147465042	217.643903865	5.4701321	26.315	26958	38.003625	44.4011590000009
9505	2	34009.763154	29.088	0.149587294	184.614882382	5.724977338	25.789	26129	37.603465	44.4009960000039
9506	2	41885.814066	29.082	0.182465434	227.195472952	6.972666538	25.815	26169	37.203487	44.401969999999
9507	2	37187.536209	29.185	0.150089489	199.657158639	5.619246784	26.158	26710	36.804054	44.4010340000023
9508	2	42884.010738	29.101	0.159450225	229.199408061	5.915809667	26.312	26953	36.403974	44.4023320000051
9509	2	32777.571683	29.162	0.138113448	176.800698859	5.219191562	26.002	26463	36.003458	44.4014940000052
9510	2	39552.77767	29.099	0.187713424	216.322374272	7.292847026	25.54	25739	35.603451	44.401383000004
9511	2	43017.858808	29.017	0.264047872	243.57810687	10.995486747	24.413	24014	35.203526	44.4010410000046
9512	2	35620.123322	29.069	0.262317356	207.345317951	11.544563634	23.546	22722	34.80354	44.4010000000053
9513	2	41159.740712	29.083	0.204673017	226.387150389	8.042142089	25.353	25450	34.402625	44.4018770000039
9514	2	35397.751494	29.113	0.159522155	192.47243385	6.125754664	25.733	26041	34.003561	44.401969999999
9515	2	36846.997003	29.012	0.191635358	204.168869904	7.641935383	25.111	25077	33.604262	44.4013530000011
9516	2	48735.38453	29.285	0.205005179	261.876097066	7.688128331	26.13	26665	33.202974	44.4005099999995
9517	2	39793.878609	29.113	0.203132274	219.335304996	8.015236493	25.284	25343	32.803861	44.4014680000037
9518	2	45225.515506	29.018	0.194710205	245.501169691	7.452151222	25.789	26128	32.403054	44.4011490000048
9519	2	46682.098755	29.098	0.206609585	253.48342699	7.91228142	25.779	26113	32.003461	44.4015990000044
9520	2	39198.558854	29.143	0.232176875	219.968737052	9.496280849	24.701	24449	31.603476	44.4015080000027
9521	2	44273.970278	29.129	0.228304908	244.199603528	9.021132964	25.261	25308	31.203483	44.4018990000041
9522	2	37616.165251	29.11	0.212031426	209.90293046	8.575136939	24.883	24726	30.803386	44.401515000005
9523	2	32535.739831	29.042	0.153586302	178.15331174	5.980972114	25.501	25679	30.40394	44.4015829999989
9524	2	34706.133336	29.154	0.157754659	188.649187477	6.05386143	25.744	26059	30.00346	44.4005650000036
9525	2	36509.509478	29.017	0.183701493	201.484421448	7.266687773	25.243	25280	29.603543	44.4014170000009
9526	2	41565.05477	29.179	0.204186766	227.640961227	7.954713911	25.494	25669	29.203974	44.4019440000047
9527	2	41184.5891	29.236	0.202033906	225.134732538	7.841382765	25.556	25765	28.803974	44.4009700000024
9528	2	37551.314648	29.017	0.170183678	204.893929879	6.580799592	25.618	25861	28.402974	44.4015570000047
9529	2	40305.411577	29.189	0.191208578	219.831604102	7.387776942	25.631	25882	28.00343	44.4009700000024
9530	2	41253.235489	29.073	0.212356335	227.881735409	8.416297767	25.212	25232	27.603974	44.4015570000047
9531	2	38394.580209	29.178	0.208884902	212.832373793	8.336724468	25.098	25056	27.20394	44.4010630000048
9532	2	46451.498339	29.104	0.198942007	251.383249909	7.567502623	25.891	26289	26.803443	44.4010340000023
9533	2	40753.035081	29.047	0.16693649	219.99420611	6.318394136	25.975	26421	26.403957	44.4015020000006
9534	2	38564.781385	29.032	0.17162954	209.941310562	6.606310233	25.694	25980	26.003479	44.4004760000025
9535	2	37204.25454	29.167	0.168274502	202.04152759	6.445657911	25.775	26107	25.603487	44.4006500000032
9536	2	36778.659011	29.016	0.155238305	199.279183643	5.919483976	25.851	26225	25.202671	44.4014529999986
9537	2	39922.621142	29.004	0.190511212	219.107822496	7.45334248	25.425	25561	24.803437	44.4010080000007
9538	2	41234.694393	29.148	0.221446197	228.416871782	8.825755468	25.121	25091	24.403013	44.4013699999996
9539	2	42465.996594	29.027	0.242781963	238.021416629	9.906465129	24.739	24507	24.003441	44.4009700000024
9540	2	41124.934181	29.028	0.194382339	225.310884915	7.578156771	25.483	25650	23.603506	44.4008990000002
9541	2	49218.040039	29.093	0.222401275	267.858647805	8.555646914	25.704	25995	23.203518	44.4019110000008
9542	2	41214.256963	29.182	0.195183906	224.798111076	7.542012297	25.63	25880	22.803974	44.4013790000026
9543	2	42738.778473	29.187	0.198345891	232.574996425	7.628829493	25.707	26000	22.403605	44.4018690000012
9544	2	42800.205133	29.101	0.172139625	230.293154037	6.472977141	26.085	26594	22.004315	44.401383000004
9545	2	45099.761338	29.145	0.224518651	247.621340379	8.790891957	25.411	25540	21.60391	44.4010410000046
9546	2	38028.73747	29.153	0.235499997	214.68576229	9.74824518	24.509	24158	21.203903	44.4015360000049
9547	2	41584.897402	29.119	0.211481259	229.066744633	8.334462052	25.304	25374	20.803945	44.4009700000024
9548	2	34255.164183	29.122	0.200950887	192.09859732	8.208032613	24.723	24482	20.40303	44.4009950000036
9549	2	49580.164615	29.203	0.270506008	274.724008484	10.787159034	25.111	25077	20.003013	44.4014790000001
9550	2	35290.35438	29.152	0.176442109	193.818636834	6.91248397	25.402	25525	19.603374	44.4010330000019
9551	2	42194.098665	29.094	0.192402339	229.838475277	7.414899169	25.674	25948	19.203974	44.4010259999995
9552	2	37032.088867	29.009	0.166602598	201.955785356	6.435626231	25.635	25888	18.803431	44.4009950000036
9553	2	47521.853534	29.151	0.201380284	256.556183924	7.623388399	25.972	26416	18.403396	44.4014240000033
9554	2	34148.748226	29.046	0.159053611	186.695195089	6.174660774	25.553	25759	18.003424	44.4010500000004
9555	2	39926.986931	29.226	0.211537165	220.284654345	8.363247694	25.252	25294	17.603952	44.4013530000011
9556	2	39508.816972	29.026	0.187931356	216.616585726	7.337489211	25.458	25612	17.203375	44.4010340000023
9557	2	42065.032065	29.18	0.242318866	234.893220783	9.813831823	24.86	24692	16.803552	44.4015020000006
9558	2	38949.129173	29.068	0.242967593	220.708239926	10.133111205	24.389	23978	16.40403	44.4014500000048
9559	2	36903.336082	29.08	0.2239152	208.202025167	9.257102741	24.529	24188	16.004086	44.4009700000024
9560	2	40537.474998	29.106	0.199674961	222.571452813	7.818114179	25.412	25540	15.603928	44.4014680000037
9561	2	40887.196624	29.096	0.198846271	224.237436475	7.768047779	25.449	25598	15.204078	44.4018480000013
9562	2	33396.166407	29.168	0.139138098	179.916578392	5.245031032	26.043	26528	14.803518	44.4015360000049
9563	2	41515.268773	29.035	0.223409349	230.83163543	8.970758362	24.999	24904	14.403456	44.4009700000024
9564	2	41257.489839	29.128	0.252803632	232.738431642	10.448808749	24.533	24194	14.003003	44.4014300000053
9565	2	41970.916043	29.008	0.243417189	235.839166434	9.982494407	24.658	24384	13.602974	44.4013530000011
9566	2	37935.287284	29.135	0.190065863	208.503483151	7.457561813	25.377	25486	13.203408	44.4020180000007
9567	2	39657.464521	29.118	0.202414263	218.547074902	7.984249228	25.29	25352	12.803361	44.4014040000038
9568	2	43956.856152	29.151	0.218977106	241.318727713	8.571964897	25.415	25546	12.403903	44.4010000000053
9569	2	39480.892455	29.242	0.223739011	219.57113932	8.988167722	24.991	24893	12.003501	44.4014790000001
9570	2	33501.234396	29.034	0.158765308	183.561631003	6.190855575	25.479	25645	11.60343	44.4018690000012
9572	2	43044.078881	29.15	0.223643731	237.475282038	8.841370354	25.253	25295	10.80294	44.4019450000051
9573	2	41423.677525	29.21	0.182401796	224.066102302	6.931655841	25.908	26314	10.402957	44.4010500000004
9574	2	40791.376056	29.032	0.217022071	226.507446041	8.691305651	25.042	24970	10.003535	44.4014380000008
9575	2	36194.121098	29.013	0.164635612	197.583805239	6.372403524	25.602	25836	9.602903	44.401383000004
9576	2	35599.171398	29.09	0.165172492	194.287678485	6.390006893	25.61	25849	9.20346499999999	44.4010550000021
9577	2	40178.23046	29.226	0.20247745	220.36805972	7.911251916	25.446	25594	8.803003	44.4014040000038
9578	2	41707.156137	29.18	0.181654799	225.561025509	6.900915467	25.913	26323	8.404349	44.4009700000024
9579	2	47797.830211	29.152	0.229751742	261.356862506	8.922018722	25.547	25751	8.00297399999999	44.401506000002
9580	2	44692.689376	29.081	0.197394276	242.760514084	7.564331263	25.768	26095	7.602974	44.4010000000053
9581	2	40113.290893	29.025	0.202271203	221.373528907	8.001321385	25.243	25280	7.20391000000001	44.4010669999989
9582	2	40781.033264	29.13	0.196933018	223.251173668	7.665534687	25.509	25691	6.80335700000001	44.4018990000041
9583	2	43146.273464	29.003	0.203491724	236.502218427	7.941151324	25.466	25625	6.403886	44.401936000002
9584	2	37854.390333	29.087	0.164588254	205.260603806	6.285363444	25.826	26186	6.003454	44.4015609999988
9585	2	46164.791644	29.11	0.246090226	255.797769982	9.813388198	25.112	25077	5.603084	44.4004610000047
9586	2	38730.876342	29.09	0.162437544	209.270306572	6.159420521	25.944	26372	5.203833	44.4010410000046
9587	2	42061.70366	29.062	0.153222021	224.686124891	5.678751226	26.33	26982	4.803574	44.4011700000046
9588	2	38572.560839	29.086	0.148097627	206.797498842	5.528847155	26.207	26786	4.40341000000001	44.4009700000024
9589	2	40970.87422	29.15	0.156161017	219.106206278	5.80075326	26.292	26921	4.00291	44.4018690000012
9590	2	43613.039946	29.193	0.159538454	232.157490551	5.871525179	26.449	27172	3.60397400000001	44.4009409999999
9591	2	44103.708059	29.175	0.158612893	234.569385151	5.827520399	26.478	27218	3.20344300000001	44.4018770000039
9592	2	36824.102267	29.105	0.135156751	196.575827816	5.002493112	26.353	27018	2.803495	44.4004679999998
9593	2	37214.541479	29.112	0.131079499	197.975437525	4.818201054	26.47	27205	2.403496	44.4013919999998
9594	2	40939.102466	29.006	0.190596889	224.077566275	7.416325768	25.514	25700	2.002999	44.4005749999997
9595	2	43307.811717	29.214	0.220044726	237.843704411	8.620146989	25.403	25527	1.603037	44.4009450000012
9596	2	44576.59783	29.081	0.211707429	243.95023545	8.235265592	25.519	25707	1.203487	44.4010590000034
9597	2	42730.784388	29.216	0.217192059	234.670907002	8.508119509	25.403	25528	0.803910000000002	44.4023040000029
9598	2	41049.496391	29.113	0.19227264	224.103126204	7.443042854	25.6	25833	0.403013000000001	44.4009700000024
9599	2	39012.869298	29.072	0.177895727	212.649447977	6.864851022	25.652	25914	0.00340900000000488	44.4010630000048
9600	2	33253.542154	29.11	0.150221471	180.878318895	5.772741068	25.721	26023	0.00388499999999681	44.0014789999987
9601	2	45118.032083	29.097	0.179768013	242.591938926	6.750216741	26.109	26631	0.403599999999997	44.0015820000044
9602	2	39170.631736	29.198	0.194821673	214.700258494	7.602109446	25.468	25627	0.802535000000006	44.0010000000038
9603	2	38686.048518	29.064	0.197491686	213.549985934	7.816134664	25.235	25267	1.20353	44.0018770000024
9604	2	41166.617364	29.072	0.220474907	228.500489746	8.822586801	25.055	24990	1.603452	44.000970000001
9605	2	35628.048372	29.026	0.173215597	195.803185646	6.795091367	25.38	25491	2.00350899999999	44.0014680000022
9606	2	35442.008406	29.031	0.158819072	193.079652281	6.12197975	25.67	25942	2.40348299999999	44.0014680000022
9607	2	34637.522232	29.187	0.131800168	185.008410453	4.883803014	26.333	26987	2.803974	44.0019450000036
9608	2	42676.886681	29.093	0.169495509	229.431092906	6.362534487	26.114	26640	3.203518	44.0013749999998
9609	2	41878.188558	29.186	0.154293315	223.093246823	5.687180993	26.423	27130	3.603515	44.0009990000035
9610	2	42334.927218	29.231	0.178292733	227.87477129	6.709364181	26.072	26574	4.003063	44.000970000001
9611	2	39328.332709	29.089	0.157151822	211.569660191	5.907013892	26.092	26604	4.403003	44.0009990000035
9612	2	36664.517782	29.061	0.137913337	196.377061469	5.138645924	26.24	26838	4.803405	44.0010040000052
9613	2	41140.248576	29.07	0.156173988	220.457632928	5.824759833	26.223	26812	5.203	44.0015280000007
9614	2	35115.919366	29.144	0.141581605	188.747968242	5.312710886	26.12	26650	5.60397400000001	44.0015649999987
9615	2	42674.916311	29.13	0.172116312	229.480834672	6.46431309	26.105	26626	6.003496	44.0014379999993
9616	2	43855.462966	29.055	0.22005585	241.666010987	8.678996877	25.292	25355	6.40432800000001	44.0014379999993
9617	2	37427.547852	29.085	0.205132172	208.257425502	8.24906806	24.975	24867	6.803974	44.0015649999987
9618	2	37009.49374	29.079	0.199774039	205.579327967	8.00616453	25.03	24953	7.20357300000001	44.0015360000034
9619	2	42293.465053	29.126	0.225441076	234.227700421	8.98081786	25.128	25103	7.60346800000001	44.0014040000024
9620	2	43380.049979	29.033	0.253154836	243.771716333	10.383066325	24.656	24382	8.003443	44.0015480000002
9621	2	39745.69266	29.127	0.190454154	217.41986926	7.402213986	25.533	25729	8.402974	44.0014840000003
9622	2	38655.967883	29.146	0.188845077	211.790132209	7.362696075	25.482	25649	8.803974	44.0019400000019
9623	2	39280.138559	29.234	0.183227454	213.571142343	7.035298566	25.735	26044	9.203974	44.002876999999
9624	2	35029.376421	29.002	0.206147275	197.262761812	8.490941932	24.588	24278	9.60387300000001	44.0014710000032
9625	2	43704.849964	29.064	0.21272027	239.943999272	8.327646112	25.414	25544	10.003484	44.0010630000033
9626	2	41015.092365	29.085	0.178095944	222.37924319	6.799985748	25.829	26191	10.402974	44.0010670000047
9627	2	48999.644976	29.009	0.226416336	267.963308197	8.794788878	25.543	25744	10.803053	44.000970000001
9628	2	38552.509882	29.077	0.18324228	211.03123542	7.131267411	25.512	25696	11.203003	44.0010040000052
9629	2	36757.493605	29.017	0.166940805	200.602727559	6.457988336	25.611	25850	11.60444	44.0013749999998
9630	2	41259.782871	29.066	0.222316679	229.228140924	8.912650997	25.025	24944	12.003888	44.0019700000048
9631	2	37770.949187	29.04	0.195841597	209.034662581	7.790738478	25.151	25138	12.403478	44.0015019999992
9632	2	37669.15087	29.028	0.211088669	210.570785761	8.567268206	24.825	24639	12.803456	44.000970000001
9633	2	35985.245315	29.114	0.182302759	198.161203558	7.180165179	25.314	25390	13.202642	44.0014090000041
9634	2	36717.729342	29.147	0.198975253	203.633394254	7.948740163	25.082	25032	13.603945	44.0015140000032
9635	2	39228.152287	29.002	0.181207652	214.565057554	7.041281206	25.537	25735	14.003018	44.0019700000048
9636	2	38154.006247	29.004	0.164080657	207.175246313	6.283558838	25.779	26113	14.403618	44.0015360000034
9637	2	36278.505267	29.028	0.161131214	197.477189708	6.201084528	25.697	25984	14.803621	44.0014040000024
9638	2	41513.336985	29.236	0.19561391	225.939161281	7.525932799	25.702	25992	15.203506	44.0014920000031
